"exclusion","num_people","num_trials","order","row_number"
"stimuli_outlier_data",153,14076,3,2237
"trial_outlier_fixed",153,14011,4,2237
"final",153,14011,5,2237
"participant_outlier_fixed",160,14720,1,2238
"participant_outlier_data",157,14444,2,2238
"stimuli_outlier_data",157,14444,3,2238
"trial_outlier_fixed",157,14379,4,2238
"final",157,14379,5,2238
"trial_external",160,14278,1,2239
"participant_outlier_data",157,14009,2,2239
"stimuli_outlier_data",157,14009,3,2239
"trial_outlier_fixed",157,13946,4,2239
"final",157,13946,5,2239
"trial_outlier_data",160,14333,1,2240
"participant_outlier_data",157,14087,2,2240
"stimuli_outlier_data",157,14087,3,2240
"trial_outlier_fixed",157,14022,4,2240
"final",157,14022,5,2240
"stimuli_external",160,14278,1,2241
"participant_outlier_data",157,14010,2,2241
"stimuli_outlier_data",157,14010,3,2241
"trial_outlier_fixed",157,13946,4,2241
"final",157,13946,5,2241
"stimuli_outlier_fixed",160,14720,1,2242
"participant_outlier_data",157,14444,2,2242
"stimuli_outlier_data",157,14444,3,2242
"trial_outlier_fixed",157,14379,4,2242
"final",157,14379,5,2242
"participant_external",155,14260,1,2243
"trial_external",155,13832,2,2243
"stimuli_outlier_data",155,13832,3,2243
"trial_outlier_fixed",155,13765,4,2243
"final",155,13765,5,2243
"participant_outlier_fixed",160,14720,1,2244
"trial_external",160,14278,2,2244
"stimuli_outlier_data",160,14278,3,2244
"trial_outlier_fixed",160,14213,4,2244
"final",160,14213,5,2244
"participant_outlier_data",157,14444,1,2245
"trial_external",157,14010,2,2245
"stimuli_outlier_data",157,14010,3,2245
"trial_outlier_fixed",157,13949,4,2245
"final",157,13949,5,2245
"trial_outlier_data",160,14333,1,2246
"trial_external",160,13903,2,2246
"stimuli_outlier_data",160,13903,3,2246
"trial_outlier_fixed",160,13838,4,2246
"final",160,13838,5,2246
"stimuli_external",160,14278,1,2247
"trial_external",160,13849,2,2247
"stimuli_outlier_data",160,13849,3,2247
"trial_outlier_fixed",160,13783,4,2247
"final",160,13783,5,2247
"stimuli_outlier_fixed",160,14720,1,2248
"trial_external",160,14278,2,2248
"stimuli_outlier_data",160,14278,3,2248
"trial_outlier_fixed",160,14210,4,2248
"final",160,14210,5,2248
"participant_external",155,14260,1,2249
"trial_outlier_data",155,13888,2,2249
"stimuli_outlier_data",155,13888,3,2249
"trial_outlier_fixed",155,13833,4,2249
"final",155,13833,5,2249
"participant_outlier_fixed",160,14720,1,2250
"trial_outlier_data",160,14333,2,2250
"stimuli_outlier_data",160,14333,3,2250
"trial_outlier_fixed",160,14265,4,2250
"final",160,14265,5,2250
"participant_outlier_data",157,14444,1,2251
"trial_outlier_data",157,14054,2,2251
"stimuli_outlier_data",157,14054,3,2251
"trial_outlier_fixed",157,13989,4,2251
"final",157,13989,5,2251
"trial_external",160,14278,1,2252
"trial_outlier_data",160,13907,2,2252
"stimuli_outlier_data",160,13907,3,2252
"trial_outlier_fixed",160,13840,4,2252
"final",160,13840,5,2252
"stimuli_external",160,14278,1,2253
"trial_outlier_data",160,13907,2,2253
"stimuli_outlier_data",160,13907,3,2253
"trial_outlier_fixed",160,13840,4,2253
"final",160,13840,5,2253
"stimuli_outlier_fixed",160,14720,1,2254
"trial_outlier_data",160,14333,2,2254
"stimuli_outlier_data",160,14333,3,2254
"trial_outlier_fixed",160,14265,4,2254
"final",160,14265,5,2254
"participant_external",155,14260,1,2255
"stimuli_external",155,13832,2,2255
"stimuli_outlier_data",155,13832,3,2255
"trial_outlier_fixed",155,13767,4,2255
"final",155,13767,5,2255
"participant_outlier_fixed",160,14720,1,2256
"stimuli_external",160,14278,2,2256
"stimuli_outlier_data",160,14278,3,2256
"trial_outlier_fixed",160,14215,4,2256
"final",160,14215,5,2256
"participant_outlier_data",157,14444,1,2257
"stimuli_external",157,14010,2,2257
"stimuli_outlier_data",157,14010,3,2257
"trial_outlier_fixed",157,13945,4,2257
"final",157,13945,5,2257
"trial_external",160,14278,1,2258
"stimuli_external",160,13849,2,2258
"stimuli_outlier_data",160,13849,3,2258
"trial_outlier_fixed",160,13783,4,2258
"final",160,13783,5,2258
"trial_outlier_data",160,14333,1,2259
"stimuli_external",160,13903,2,2259
"stimuli_outlier_data",160,13903,3,2259
"trial_outlier_fixed",160,13837,4,2259
"final",160,13837,5,2259
"stimuli_outlier_fixed",160,14720,1,2260
"stimuli_external",160,14278,2,2260
"stimuli_outlier_data",160,14278,3,2260
"trial_outlier_fixed",160,14213,4,2260
"final",160,14213,5,2260
"participant_external",155,14260,1,2261
"stimuli_outlier_fixed",155,14260,2,2261
"stimuli_outlier_data",155,14260,3,2261
"trial_outlier_fixed",155,14193,4,2261
"final",155,14193,5,2261
"participant_outlier_fixed",160,14720,1,2262
"stimuli_outlier_fixed",160,14720,2,2262
"stimuli_outlier_data",160,14720,3,2262
"trial_outlier_fixed",160,14652,4,2262
"final",160,14652,5,2262
"participant_outlier_data",157,14444,1,2263
"stimuli_outlier_fixed",157,14444,2,2263
"stimuli_outlier_data",157,14444,3,2263
"trial_outlier_fixed",157,14379,4,2263
"final",157,14379,5,2263
"trial_external",160,14278,1,2264
"stimuli_outlier_fixed",160,14278,2,2264
"stimuli_outlier_data",160,14278,3,2264
"trial_outlier_fixed",160,14212,4,2264
"final",160,14212,5,2264
"trial_outlier_data",160,14333,1,2265
"stimuli_outlier_fixed",160,14333,2,2265
"stimuli_outlier_data",160,14333,3,2265
"trial_outlier_fixed",160,14265,4,2265
"final",160,14265,5,2265
"stimuli_external",160,14278,1,2266
"stimuli_outlier_fixed",160,14278,2,2266
"stimuli_outlier_data",160,14278,3,2266
"trial_outlier_fixed",160,14213,4,2266
"final",160,14213,5,2266
"participant_outlier_data",157,14444,1,2267
"participant_outlier_fixed",157,14444,2,2267
"participant_external",152,13984,3,2267
"trial_outlier_data",152,13611,4,2267
"final",152,13611,5,2267
"trial_external",160,14278,1,2268
"participant_outlier_fixed",160,14278,2,2268
"participant_external",155,13829,3,2268
"trial_outlier_data",155,13478,4,2268
"final",155,13478,5,2268
"trial_outlier_fixed",160,14652,1,2269
"participant_outlier_fixed",159,14573,2,2269
"participant_external",154,14114,3,2269
"trial_outlier_data",154,13746,4,2269
"final",154,13746,5,2269
"stimuli_external",160,14278,1,2270
"participant_outlier_fixed",160,14278,2,2270
"participant_external",155,13830,3,2270
"trial_outlier_data",155,13476,4,2270
"final",155,13476,5,2270
"stimuli_outlier_fixed",160,14720,1,2271
"participant_outlier_fixed",160,14720,2,2271
"participant_external",155,14260,3,2271
"trial_outlier_data",155,13888,4,2271
"final",155,13888,5,2271
"stimuli_outlier_data",160,14720,1,2272
"participant_outlier_fixed",160,14720,2,2272
"participant_external",155,14260,3,2272
"trial_outlier_data",155,13885,4,2272
"final",155,13885,5,2272
"participant_outlier_fixed",160,14720,1,2273
"participant_outlier_data",157,14444,2,2273
"participant_external",152,13984,3,2273
"trial_outlier_data",152,13603,4,2273
"final",152,13603,5,2273
"trial_external",160,14278,1,2274
"participant_outlier_data",158,14100,2,2274
"participant_external",153,13654,3,2274
"trial_outlier_data",153,13287,4,2274
"final",153,13287,5,2274
"trial_outlier_fixed",160,14652,1,2275
"participant_outlier_data",157,14379,2,2275
"participant_external",152,13919,3,2275
"trial_outlier_data",152,13549,4,2275
"final",152,13549,5,2275
"stimuli_external",160,14278,1,2276
"participant_outlier_data",157,14005,2,2276
"participant_external",152,13558,3,2276
"trial_outlier_data",152,13196,4,2276
"final",152,13196,5,2276
"stimuli_outlier_fixed",160,14720,1,2277
"participant_outlier_data",157,14444,2,2277
"participant_external",152,13984,3,2277
"trial_outlier_data",152,13605,4,2277
"final",152,13605,5,2277
"stimuli_outlier_data",160,14720,1,2278
"participant_outlier_data",157,14444,2,2278
"participant_external",152,13984,3,2278
"trial_outlier_data",152,13605,4,2278
"final",152,13605,5,2278
"participant_outlier_fixed",160,14720,1,2279
"trial_external",160,14278,2,2279
"participant_external",155,13829,3,2279
"trial_outlier_data",155,13450,4,2279
"final",155,13450,5,2279
"participant_outlier_data",157,14444,1,2280
"trial_external",157,14010,2,2280
"participant_external",152,13562,3,2280
"trial_outlier_data",152,13201,4,2280
"final",152,13201,5,2280
"trial_outlier_fixed",160,14652,1,2281
"trial_external",160,14212,2,2281
"participant_external",155,13767,3,2281
"trial_outlier_data",155,13392,4,2281
"final",155,13392,5,2281
"stimuli_external",160,14278,1,2282
"trial_external",160,13849,2,2282
"participant_external",155,13417,3,2282
"trial_outlier_data",155,13064,4,2282
"final",155,13064,5,2282
"stimuli_outlier_fixed",160,14720,1,2283
"trial_external",160,14278,2,2283
"participant_external",155,13833,3,2283
"trial_outlier_data",155,13472,4,2283
"final",155,13472,5,2283
"stimuli_outlier_data",160,14720,1,2284
"trial_external",160,14278,2,2284
"participant_external",155,13842,3,2284
"trial_outlier_data",155,13487,4,2284
"final",155,13487,5,2284
"participant_outlier_fixed",160,14720,1,2285
"trial_outlier_fixed",160,14652,2,2285
"participant_external",155,14192,3,2285
"trial_outlier_data",155,13823,4,2285
"final",155,13823,5,2285
"participant_outlier_data",157,14444,1,2286
"trial_outlier_fixed",157,14379,2,2286
"participant_external",152,13919,3,2286
"trial_outlier_data",152,13541,4,2286
"final",152,13541,5,2286
"trial_external",160,14278,1,2287
"trial_outlier_fixed",160,14212,2,2287
"participant_external",155,13767,3,2287
"trial_outlier_data",155,13407,4,2287
"final",155,13407,5,2287
"stimuli_external",160,14278,1,2288
"trial_outlier_fixed",160,14211,2,2288
"participant_external",155,13759,3,2288
"trial_outlier_data",155,13395,4,2288
"final",155,13395,5,2288
"stimuli_outlier_fixed",160,14720,1,2289
"trial_outlier_fixed",160,14652,2,2289
"participant_external",155,14192,3,2289
"trial_outlier_data",155,13821,4,2289
"final",155,13821,5,2289
"stimuli_outlier_data",160,14720,1,2290
"trial_outlier_fixed",160,14652,2,2290
"participant_external",155,14197,3,2290
"trial_outlier_data",155,13829,4,2290
"final",155,13829,5,2290
"participant_outlier_fixed",160,14720,1,2291
"stimuli_external",160,14278,2,2291
"participant_external",155,13830,3,2291
"trial_outlier_data",155,13483,4,2291
"final",155,13483,5,2291
"participant_outlier_data",157,14444,1,2292
"stimuli_external",157,14010,2,2292
"participant_external",152,13563,3,2292
"trial_outlier_data",152,13197,4,2292
"final",152,13197,5,2292
"trial_external",160,14278,1,2293
"stimuli_external",160,13849,2,2293
"participant_external",155,13424,3,2293
"trial_outlier_data",155,13061,4,2293
"final",155,13061,5,2293
"trial_outlier_fixed",160,14652,1,2294
"stimuli_external",160,14212,2,2294
"participant_external",155,13761,3,2294
"trial_outlier_data",155,13405,4,2294
"final",155,13405,5,2294
"stimuli_outlier_fixed",160,14720,1,2295
"stimuli_external",160,14278,2,2295
"participant_external",155,13833,3,2295
"trial_outlier_data",155,13474,4,2295
"final",155,13474,5,2295
"stimuli_outlier_data",160,14720,1,2296
"stimuli_external",160,14278,2,2296
"participant_external",155,13827,3,2296
"trial_outlier_data",155,13471,4,2296
"final",155,13471,5,2296
"participant_outlier_fixed",160,14720,1,2297
"stimuli_outlier_fixed",160,14720,2,2297
"participant_external",155,14260,3,2297
"trial_outlier_data",155,13885,4,2297
"final",155,13885,5,2297
"participant_outlier_data",157,14444,1,2298
"stimuli_outlier_fixed",157,14444,2,2298
"participant_external",152,13984,3,2298
"trial_outlier_data",152,13603,4,2298
"final",152,13603,5,2298
"trial_external",160,14278,1,2299
"stimuli_outlier_fixed",160,14278,2,2299
"participant_external",155,13832,3,2299
"trial_outlier_data",155,13474,4,2299
"final",155,13474,5,2299
"trial_outlier_fixed",160,14652,1,2300
"stimuli_outlier_fixed",160,14652,2,2300
"participant_external",155,14192,3,2300
"trial_outlier_data",155,13823,4,2300
"final",155,13823,5,2300
"stimuli_external",160,14278,1,2301
"stimuli_outlier_fixed",160,14278,2,2301
"participant_external",155,13837,3,2301
"trial_outlier_data",155,13477,4,2301
"final",155,13477,5,2301
"stimuli_outlier_data",160,14720,1,2302
"stimuli_outlier_fixed",160,14720,2,2302
"participant_external",155,14260,3,2302
"trial_outlier_data",155,13891,4,2302
"final",155,13891,5,2302
"participant_outlier_fixed",160,14720,1,2303
"stimuli_outlier_data",160,14720,2,2303
"participant_external",155,14260,3,2303
"trial_outlier_data",155,13893,4,2303
"final",155,13893,5,2303
"participant_outlier_data",157,14444,1,2304
"stimuli_outlier_data",157,14444,2,2304
"participant_external",152,13984,3,2304
"trial_outlier_data",152,13607,4,2304
"final",152,13607,5,2304
"trial_external",160,14278,1,2305
"stimuli_outlier_data",160,14278,2,2305
"participant_external",155,13831,3,2305
"trial_outlier_data",155,13461,4,2305
"final",155,13461,5,2305
"trial_outlier_fixed",160,14652,1,2306
"stimuli_outlier_data",160,14652,2,2306
"participant_external",155,14192,3,2306
"trial_outlier_data",155,13816,4,2306
"final",155,13816,5,2306
"stimuli_external",160,14278,1,2307
"stimuli_outlier_data",160,14278,2,2307
"participant_external",155,13836,3,2307
"trial_outlier_data",155,13484,4,2307
"final",155,13484,5,2307
"stimuli_outlier_fixed",160,14720,1,2308
"stimuli_outlier_data",160,14720,2,2308
"participant_external",155,14260,3,2308
"trial_outlier_data",155,13883,4,2308
"final",155,13883,5,2308
"participant_outlier_data",157,14444,1,2309
"participant_external",152,13984,2,2309
"participant_outlier_fixed",152,13984,3,2309
"trial_outlier_data",152,13603,4,2309
"final",152,13603,5,2309
"trial_external",160,14278,1,2310
"participant_external",155,13834,2,2310
"participant_outlier_fixed",155,13834,3,2310
"trial_outlier_data",155,13463,4,2310
"final",155,13463,5,2310
"trial_outlier_fixed",160,14652,1,2311
"participant_external",155,14192,2,2311
"participant_outlier_fixed",154,14113,3,2311
"trial_outlier_data",154,13731,4,2311
"final",154,13731,5,2311
"stimuli_external",160,14278,1,2312
"participant_external",155,13829,2,2312
"participant_outlier_fixed",155,13829,3,2312
"trial_outlier_data",155,13481,4,2312
"final",155,13481,5,2312
"stimuli_outlier_fixed",160,14720,1,2313
"participant_external",155,14260,2,2313
"participant_outlier_fixed",155,14260,3,2313
"trial_outlier_data",155,13891,4,2313
"final",155,13891,5,2313
"stimuli_outlier_data",160,14720,1,2314
"participant_external",155,14260,2,2314
"participant_outlier_fixed",155,14260,3,2314
"trial_outlier_data",155,13883,4,2314
"final",155,13883,5,2314
"participant_external",155,14260,1,2315
"participant_outlier_data",152,13984,2,2315
"participant_outlier_fixed",152,13984,3,2315
"trial_outlier_data",152,13601,4,2315
"final",152,13601,5,2315
"trial_external",160,14278,1,2316
"participant_outlier_data",158,14102,2,2316
"participant_outlier_fixed",158,14102,3,2316
"trial_outlier_data",158,13731,4,2316
"final",158,13731,5,2316
"trial_outlier_fixed",160,14652,1,2317
"participant_outlier_data",157,14379,2,2317
"participant_outlier_fixed",156,14300,3,2317
"trial_outlier_data",156,13912,4,2317
"final",156,13912,5,2317
"stimuli_external",160,14278,1,2318
"participant_outlier_data",157,14013,2,2318
"participant_outlier_fixed",157,14013,3,2318
"trial_outlier_data",157,13639,4,2318
"final",157,13639,5,2318
"stimuli_outlier_fixed",160,14720,1,2319
"participant_outlier_data",157,14444,2,2319
"participant_outlier_fixed",157,14444,3,2319
"trial_outlier_data",157,14054,4,2319
"final",157,14054,5,2319
"stimuli_outlier_data",160,14720,1,2320
"participant_outlier_data",157,14444,2,2320
"participant_outlier_fixed",157,14444,3,2320
"trial_outlier_data",157,14054,4,2320
"final",157,14054,5,2320
"participant_external",155,14260,1,2321
"trial_external",155,13832,2,2321
"participant_outlier_fixed",155,13832,3,2321
"trial_outlier_data",155,13478,4,2321
"final",155,13478,5,2321
"participant_outlier_data",157,14444,1,2322
"trial_external",157,14010,2,2322
"participant_outlier_fixed",157,14010,3,2322
"trial_outlier_data",157,13633,4,2322
"final",157,13633,5,2322
"trial_outlier_fixed",160,14652,1,2323
"trial_external",160,14212,2,2323
"participant_outlier_fixed",158,14054,3,2323
"trial_outlier_data",158,13691,4,2323
"final",158,13691,5,2323
"stimuli_external",160,14278,1,2324
"trial_external",160,13849,2,2324
"participant_outlier_fixed",159,13770,3,2324
"trial_outlier_data",159,13385,4,2324
"final",159,13385,5,2324
"stimuli_outlier_fixed",160,14720,1,2325
"trial_external",160,14278,2,2325
"participant_outlier_fixed",160,14278,3,2325
"trial_outlier_data",160,13909,4,2325
"final",160,13909,5,2325
"stimuli_outlier_data",160,14720,1,2326
"trial_external",160,14278,2,2326
"participant_outlier_fixed",160,14278,3,2326
"trial_outlier_data",160,13906,4,2326
"final",160,13906,5,2326
"participant_external",155,14260,1,2327
"trial_outlier_fixed",155,14205,2,2327
"participant_outlier_fixed",155,14205,3,2327
"trial_outlier_data",155,13835,4,2327
"final",155,13835,5,2327
"participant_outlier_data",157,14444,1,2328
"trial_outlier_fixed",157,14379,2,2328
"participant_outlier_fixed",156,14300,3,2328
"trial_outlier_data",156,13912,4,2328
"final",156,13912,5,2328
"trial_external",160,14278,1,2329
"trial_outlier_fixed",160,14213,2,2329
"participant_outlier_fixed",158,14061,3,2329
"trial_outlier_data",158,13695,4,2329
"final",158,13695,5,2329
"stimuli_external",160,14278,1,2330
"trial_outlier_fixed",160,14211,2,2330
"participant_outlier_fixed",158,14055,3,2330
"trial_outlier_data",158,13676,4,2330
"final",158,13676,5,2330
"stimuli_outlier_fixed",160,14720,1,2331
"trial_outlier_fixed",160,14652,2,2331
"participant_outlier_fixed",159,14573,3,2331
"trial_outlier_data",159,14191,4,2331
"final",159,14191,5,2331
"stimuli_outlier_data",160,14720,1,2332
"trial_outlier_fixed",160,14652,2,2332
"participant_outlier_fixed",159,14573,3,2332
"trial_outlier_data",159,14191,4,2332
"final",159,14191,5,2332
"participant_external",155,14260,1,2333
"stimuli_external",155,13832,2,2333
"participant_outlier_fixed",155,13832,3,2333
"trial_outlier_data",155,13481,4,2333
"final",155,13481,5,2333
"participant_outlier_data",157,14444,1,2334
"stimuli_external",157,14010,2,2334
"participant_outlier_fixed",157,14010,3,2334
"trial_outlier_data",157,13638,4,2334
"final",157,13638,5,2334
"trial_external",160,14278,1,2335
"stimuli_external",160,13849,2,2335
"participant_outlier_fixed",160,13849,3,2335
"trial_outlier_data",160,13482,4,2335
"final",160,13482,5,2335
"trial_outlier_fixed",160,14652,1,2336
"stimuli_external",160,14212,2,2336
